Name,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,title_and_comment,polarity_scores_PT,Sentiment_PT,English_title_comment
dataset,734e78e7c3a2dd9ef4439006e40ea246,94d343eb93a8da737ff05484f33ea4b9,3,Tamanho errado,"Recebi o produto dentro do prazo porÇm, no an£ncio diz que o tapete mede 1,80 e o meu veio s¢ com 1,47.",28/06/2018 00:00,28/06/2018 16:31,"Tamanho errado Recebi o produto dentro do prazo porÇm, no an£ncio diz que o tapete mede 1,80 e o meu veio s¢ com 1,47.",-0.296,negative,"Wrong size I received the product within the deadline however, in the ad it says that the rug measures 1.80 and mine came only with 1.47."
dataset,356452100e1dc9532738515511105910,45d0086d88024df86e193e5bf86bc989,1,Quantidade errada,A loja deveria prestar mais atená∆o nos °tens do pedido antes de enviar ao cliente.,20/06/2018 00:00,20/06/2018 17:20,Quantidade errada A loja deveria prestar mais atená∆o nos °tens do pedido antes de enviar ao cliente.,0,neutral,Wrong quantity The store should pay more attention to the items in the order before sending it to the customer.
dataset,202beb116c623e7006740695e0d86694,52dad0f7bc913b9f6bee5df584adeffb,1,Quantidade errada,"Dia 06/06/2018 efetuei a compra de 2 capas cases e 1 HD externo.
Dia 12/06/2018 recebi apenas 1 capa case e na NF que acompanhou a capa case consta a informaá∆o que foi enviado somente 1 produto.",13/06/2018 00:00,20/06/2018 14:24,"Quantidade errada Dia 06/06/2018 efetuei a compra de 2 capas cases e 1 HD externo.
Dia 12/06/2018 recebi apenas 1 capa case e na NF que acompanhou a capa case consta a informaá∆o que foi enviado somente 1 produto.",0,neutral,"Wrong quantity On 06/06/2018 I purchased 2 cases and 1 external HD.
On 06/12/2018 I received only 1 case cover and on the invoice that accompanied the case cover there is the information that only 1 product was sent."
dataset,05d49508e8ef4575a2fde920baafdcf4,070162e1ae6ad420c0766af516a31a5b,1,Quantidade errada,Comprei 2 e s¢ veio 1. Espero uma resposta pois s¢ esse pedido que veio errado. Aguardo o outro ah eu.,29/06/2018 00:00,03/07/2018 21:07,Quantidade errada Comprei 2 e s¢ veio 1. Espero uma resposta pois s¢ esse pedido que veio errado. Aguardo o outro ah eu.,0,neutral,Wrong quantity I bought 2 and only 1 came. I hope for an answer because only this request came wrong. I wait for the other ah me.
dataset,47ff18d217d86cd7a9ddef80e7e090e4,fcc1d095fad4806c94b96c7bbe51188d,1,Quantidade errada,Comprei 10 e recebi somente 5.,10/08/2018 00:00,17/08/2018 20:09,Quantidade errada Comprei 10 e recebi somente 5.,0,neutral,Wrong quantity I bought 10 and received only 5.
dataset,03e5a07487c1b49fdc458621476033c9,f481e2c2c039ab1665d048d7e2cf5e00,1,Quantidade errada,"COMPREI 05 COPOS E RECEBI APENAS 01 COPO, POR FAVOR SOLICITO A ENTREGA DOS DEMAIS COPOS QUE FIZ A COMPRA E EFETUEI O PAGAMENTO",14/06/2018 00:00,18/06/2018 18:14,"QUANTIDADE ERRADA COMPREI 05 COPOS E RECEBI APENAS 01 COPO, POR FAVOR SOLICITO A ENTREGA DOS DEMAIS COPOS QUE FIZ A COMPRA E EFETUEI O PAGAMENTO",0.5319,positive,"WRONG QUANTITY I BOUGHT 05 CUPS AND RECEIVED ONLY 01 CUP, PLEASE REQUEST THE DELIVERY OF THE OTHER CUPS THAT I MADE THE PURCHASE AND MADE THE PAYMENT"
dataset,c1a63abc4faaf0919d6eba71826a5012,e21f1d324fae5b5f66b4f4347503fe40,3,COMPRA ERRADA. ARREPENDIM,JA SOLICITEI A TROCA DO PRODUTO QUE COMPREI ERRADO..ESTOU ARREPENDIDO DA COMPRA,11/05/2018 00:00,14/05/2018 17:08,COMPRA ERRADA. ARREPENDIM JA SOLICITEI A TROCA DO PRODUTO QUE COMPREI ERRADO..ESTOU ARREPENDIDO DA COMPRA,0,neutral,WRONG PURCHASE. REGRET I ALREADY REQUESTED THE EXCHANGE OF THE PRODUCT THAT I BOUGHT WRONG.. I REGRET THE PURCHASE
dataset,7ce3fd1860b812670af14af3df207649,ae9c433acd3649acfb7c7bf169b307da,1,Produto errado.,"Recebi no prazo, porÇm veio outro produto.
O qual n∆o era o que tinha comprado.",26/05/2018 00:00,26/05/2018 03:30,"Produto errado. Recebi no prazo, porÇm veio outro produto.
O qual n∆o era o que tinha comprado.",-0.296,negative,"Wrong product. I received it on time, but another product came.
Which was not what I had bought."
dataset,0e0daa33d6d7564c84c6e90d1513d5f4,7e093cfcd0f2a3b150e15125356fc4d3,2,Produto errado.,Pedi um cesto marfim e recebi um verde.,27/06/2018 00:00,28/06/2018 13:29,Produto errado. Pedi um cesto marfim e recebi um verde.,0,neutral,Wrong product. I asked for an ivory basket and received a green one.
dataset,dd9b69083638e61cfbacf033e05c4f4e,66eebf0e266f975af04450e28dcadbf1,2,Produto errado,"Produto errado.
Descriá∆o dizia com Bluetooth e atendia ligaá‰es de atÇ 2 celulares. 
O produto que chegou n∆o faz isso, n∆o vou trocar para n∆o me incomodar mais, azar...",25/08/2018 00:00,26/08/2018 00:22,"Produto errado Produto errado.
Descriá∆o dizia com Bluetooth e atendia ligaá‰es de atÇ 2 celulares. 
O produto que chegou n∆o faz isso, n∆o vou trocar para n∆o me incomodar mais, azar...",0,neutral,"Wrong product Wrong product.
Description said with Bluetooth and answered calls from up to 2 cell phones. 
The product that arrived doesn't do that, I won't change it so I don't bother anymore, bad luck..."
dataset,324010422168339f7b9a9b524f616275,65e004516d71c3c2e5e08910ab872a08,1,Produto errado,Produto errado,17/07/2018 00:00,18/07/2018 23:24,Produto errado Produto errado,0,neutral,Wrong product Wrong product
dataset,a6dc0a2c7af84d8e299338f68e978a8e,e51b03b501b229c0921929d10f0a36bb,1,Produto errado,Infelizmente recebi um produto bem inferior ao que comprei.,04/05/2018 00:00,08/05/2018 19:13,Produto errado Infelizmente recebi um produto bem inferior ao que comprei.,-0.4019,negative,Wrong product Unfortunately I received a product much inferior to the one I bought.
dataset,8af2a61ddddd3ee9a25fb2430ad4225b,8cb4af66a9f35f0578f7fe7f325bb06b,1,Produto errado,"O conector USB que entregaram Ç diferente do que foi anunciado, que me interessou e por isso o comprei. O que enviaram N«O serve em meu celular. Requeiro a troca imediata.",11/08/2018 00:00,12/08/2018 13:12,"Produto ERRADO O conector USB que entregaram Ç diferente do que foi anunciado, que me interessou e por isso o comprei. O que enviaram N«O serve em meu celular. Requeiro a troca imediata.",0,neutral,"WRONG product The USB connector they delivered is different from the one advertised, which interested me and that's why I bought it. What they sent does NOT fit on my cell phone. I request the immediate exchange."
dataset,c5ffcd69736533dceda9e2352d471413,34cb1fc28cf67c101ee4d59b0c18da33,1,Produto errado,A ducha que comprei Ç o modelo com o desviador flex°vel. A ducha entregue veio SEM o desviador flexivel. Como devo proceder?,21/06/2018 00:00,21/06/2018 23:00,Produto errado A ducha que comprei Ç o modelo com o desviador flex°vel. A ducha entregue veio SEM o desviador flexivel. Como devo proceder?,0,neutral,Wrong product The shower I bought is the model with the flexible diverter. The shower delivered came WITHOUT the flexible diverter. How should I proceed?
dataset,021b1f221ff0f058c99448f8de890d47,0e1ab5408ec0c9ece6adcbb661b3a901,3,Produto errado,N∆o veio o mesmo produto referente Ö foto no momento compra !,18/08/2018 00:00,20/08/2018 21:56,Produto errado N∆o veio o mesmo produto referente Ö foto no momento compra !,-0.3595,negative,Wrong product The same product did not come as the photo at the time of purchase!
dataset,9333382df549be705dca73fb8153b6da,0d33a1e4f7c4426e2adf540cb219baef,1,Produto errado,"N∆o foi entregue a m†scara reconstrutora, o selante veio mal embalado e vazou muito. O produto n∆o tinha lacre na tampa. N∆o recomendo. Muito ruim.",04/07/2018 00:00,04/07/2018 21:00,"produto errado N∆o foi entregue a m†scara reconstrutora, o selante veio mal embalado e vazou muito. O produto n∆o tinha lacre na tampa. N∆o recomendo. Muito ruim.",0,neutral,"wrong product The reconstructive mask was not delivered, the sealant came poorly packaged and leaked a lot. The product had no seal on the lid. I don't recommend it. Very bad."
dataset,9888b65b6c95068b349f7e61f7e1e500,9f58be0e75ed0e5862bd6dbf261a8b05,3,Produto errado,"O produto esta retornando para que seja trocado na vers∆o de grau positivo.,+ 4,50 e +3,00",23/06/2018 00:00,24/06/2018 13:25,"produto errado O produto esta retornando para que seja trocado na vers∆o de grau positivo.,+ 4,50 e +3,00",0,neutral,"wrong product The product is returning to be replaced in the positive grade version.,+ 4.50 and +3.00"
dataset,861175a5e38bebf3688f03a155d6641b,473827dcccc5dc6888a85e17f4965ed4,1,Produto errado,"O produto que comprei era um tapete higiànico de c∆o com 90x100 por motivo do meu cachorro ser de grande porte e foi entregue 2 de 50x60 .
A nota fiscal emitida deixa bem claro que est† errado.",23/05/2018 00:00,26/05/2018 14:48,"Produto errado  O produto que comprei era um tapete higiànico de c∆o com 90x100 por motivo do meu cachorro ser de grande porte e foi entregue 2 de 50x60 .
A nota fiscal emitida deixa bem claro que est† errado.",0,neutral,"Wrong product The product I bought was a dog hygiene mat with 90x100 because my dog is large and 2 of 50x60 were delivered.
The invoice issued makes it very clear that it is wrong."
dataset,3dca11df77acc554aa2f0f98292bbe43,0397de68fce44f5cdd948f2a5e83862b,1,Produto errado,"O produto entregue n∆o foi o produto comprado por mim, o pedido foi feito para o Aspirador De P¢ Ph Rapid 1000N 127V e foi entregue ASP PO RAPID TURBO PAS02 127V, Desejo devoluá∆o do valor pago e reti",22/08/2018 00:00,24/08/2018 13:41,"Produto errado O produto entregue n∆o foi o produto comprado por mim, o pedido foi feito para o Aspirador De P¢ Ph Rapid 1000N 127V e foi entregue ASP PO RAPID TURBO PAS02 127V, Desejo devoluá∆o do valor pago e reti",-0.6523,negative,"Wrong product The product delivered was not the product purchased by me, the order was placed for the Ph Rapid 1000N 127V Vacuum Cleaner and was delivered ASP PO RAPID TURBO PAS02 127V, I want a refund of the amount paid and I retain"
dataset,8420267eb05d52cd715b8bcc10ac7bd3,929ccb6e3021ed4afe8860fe50791967,1,Produto errado,O produto veio diferente do que eu pedi paguei frete Ç tive de ir aos Correios em uma agància muito distante de casa,11/07/2018 00:00,12/07/2018 21:26,Produto errado  O produto veio diferente do que eu pedi paguei frete Ç tive de ir aos Correios em uma agància muito distante de casa,0,neutral,"Wrong product The product came different from what I ordered, I paid freight and had to go to the Post Office in an agency very far from home"
dataset,471c9e039e07b9cd19a8c25c84e242db,7449c09ba5f15012c1927e8230c8fd07,1,Produto errado,"AtÇ agora, n∆o consegui entrar em contacto para resolver meu problema, e o telefone de sac s¢ com secret†ria eletrìnica e que n∆o disp‰e de mecanismos que levem a falar diretamente com um atendente",11/05/2018 00:00,11/05/2018 23:50,"Produto Errado AtÇ agora, n∆o consegui entrar em contacto para resolver meu problema, e o telefone de sac s¢ com secret†ria eletrìnica e que n∆o disp‰e de mecanismos que levem a falar diretamente com um atendente",0.1779,neutral,"Wrong Product So far, I have not been able to get in touch to solve my problem, and the customer service phone only has an answering machine and that does not have mechanisms that lead to talking directly to an attendant"
dataset,143a4c6fc98176a2b080bd76bebad70e,65a39f90b35161fae82145e9a9725bb9,3,Produto errado,pedi casio prata com fundo preto veio com fundo branco,10/07/2018 00:00,10/07/2018 22:09,produto errado pedi casio prata com fundo preto veio com fundo branco,0,neutral,Wrong Product Pedi Casio Silver with Black Background Came with White Background
dataset,907bca3def4210cf49952a3154cb7dd4,0fa0372b06bb8a9e774500bd29dab06e,2,Produto errado,No dia 6/8 recebi o produto. Como era diferente do tamanho solicitado e a qualidade abaixo da esperada solicitei o cancelamento. AtÇ o momento n∆o recebi nada a respeito do cancelamento.,07/08/2018 00:00,09/08/2018 21:57,Produto errado No dia 6/8 recebi o produto. Como era diferente do tamanho solicitado e a qualidade abaixo da esperada solicitei o cancelamento. AtÇ o momento n∆o recebi nada a respeito do cancelamento.,-0.296,negative,"Wrong product On 6/8 I received the product. As it was different from the requested size and the quality below expectations, I requested cancellation. So far I have not received anything regarding the cancellation."
dataset,7ff3e4a8c40216cdc78be392af8550f7,07926fd3755c862341b7c7a15ef40b30,1,Produto errado,Meu produto veio errado. Outra estamos. Fiz contato no dia do recebimento dia 24 para devoluá∆o e atÇ agora nda...estou aguardando ainda...,25/04/2018 00:00,28/04/2018 17:06,Produto errado Meu produto veio errado. Outra estamos. Fiz contato no dia do recebimento dia 24 para devoluá∆o e atÇ agora nda...estou aguardando ainda...,-0.296,negative,Wrong product My product came wrong. We are different. I made contact on the day of receipt on the 24th for return and so far nda... I'm still waiting...
dataset,162be7af72150512d0f5033c45115e06,3f5ff6ee2cdbae33ef3b6aa6a193f9f6,1,Produto errado,"Mais responsabilidade com os clientes quanto origem do produto,qualidade,certeza de que o produto entregue Ç de acordo com o pedido",20/06/2018 00:00,21/06/2018 13:18,"Produto errado Mais responsabilidade com os clientes quanto origem do produto,qualidade,certeza de que o produto entregue Ç de acordo com o pedido",0,neutral,"Wrong product More responsibility to customers as to product origin, quality, sure that the delivered product is according to the order"
dataset,5042844715eb6e208014991ab74ac8c5,ece7d51cf8bb9392bbef9c077bc32e62,1,Produto errado,"AlÇm de receber o produto errado, n∆o consegui efetuar a troca, devido a ineficiància do sistema, que n∆o oferece ajuda suficiente.",22/07/2018 00:00,24/07/2018 16:13,"Produto errado AlÇm de receber o produto errado, n∆o consegui efetuar a troca, devido a ineficiància do sistema, que n∆o oferece ajuda suficiente.",0,neutral,"Wrong product In addition to receiving the wrong product, I was unable to make the exchange, due to the inefficiency of the system, which does not offer enough help."
dataset,904d4e98a37d1291ae75b76c7a67739c,603e8f221c6d0513efe14f9de8cf4fb6,1,Produto errado,Estou arrependido.,08/05/2018 00:00,10/05/2018 16:36,Produto errado Estou arrependido.,0,neutral,Wrong product I'm sorry.
dataset,821862cc0e9b33b12cb1e878e9dc4062,9a5c80e67090c3a500008823e3dd8eb8,2,Produto errado,Quero a troca,06/06/2018 00:00,06/06/2018 14:06,Produto errado Quero a troca,0,neutral,Wrong product I want the exchange
dataset,7409ec2b96509c8bfff237e4d09f1d86,a3016f532570aae9cecf667e2a6e06ff,1,Produto errado,SOLICITEI OUTRO MODELO E COM MAIS ML,01/05/2018 00:00,02/05/2018 05:25,PRODUTO ERRADO  SOLICITEI OUTRO MODELO E COM MAIS ML,0,neutral,WRONG PRODUCT I REQUESTED ANOTHER MODEL AND WITH MORE ML
dataset,ad844b27d07c66f6443ab62db7c0d37c,59dc078740135e14b746b30b397545f0,1,Produto erredo,Recebi o produto erredo,11/05/2018 00:00,14/05/2018 00:23,Produto erredo Recebi o produto erredo,0,neutral,Wrong product I received the wrong product
dataset,1499de0b00d2fde6dd0cbebf49833e89,062bddc5be851fec2b59598cc33498cd,1,Produto errado,"Recebi o produto mais veio errado, ainda n∆o recebi nenhum contato da empresa!",16/05/2018 00:00,17/05/2018 00:51,"Produto errado Recebi o produto mais veio errado, ainda n∆o recebi nenhum contato da empresa!",0,neutral,"Wrong product I received the product but it came wrong, I haven't received any contact from the company yet!"
dataset,b097e32b2327dbaf94de7a06ed3d241e,be5b278e38c06fb98c18c6ed0554b754,1,Produto errado,"Recebi um produto totalmente diferente do que comprei, abri pedido de devoluá∆o no site dia 09/08 e ainda estou no aguardo de uma resposta.",09/08/2018 00:00,13/08/2018 13:59,"Produto errado Recebi um produto totalmente diferente do que comprei, abri pedido de devoluá∆o no site dia 09/08 e ainda estou no aguardo de uma resposta.",-0.5267,negative,"Wrong product I received a totally different product from the one I bought, I opened a return request on the website on 09/08 and I am still waiting for a response."
dataset,378f0d32fe38ad2db1888d6cf4ef6b80,dacd9ea86285f197d0b7495e8af14781,1,Produto errado,"Pedi o produto na cor cinza e recebi na cor bege, pela burocracia para troca, tive que ficar com esse mesmo,
Pessimima experiància, erro primario.",01/05/2018 00:00,04/05/2018 01:52,"Produto errado Pedi o produto na cor cinza e recebi na cor bege, pela burocracia para troca, tive que ficar com esse mesmo,
Pessimima experiància, erro primario.",0,neutral,"Wrong product I ordered the product in gray color and received it in beige, due to the bureaucracy for exchange, I had to keep this same one,
Bad experience, primary error."
dataset,bdae846f571ac15ebf1fee3d6c65d3d3,786a873e54be6312936c0be8968237cb,1,Produto errado,Pedi um produto e recebi outro.,10/05/2018 00:00,13/05/2018 11:58,Produto errado Pedi um produto e recebi outro.,0,neutral,Wrong product I ordered one product and received another.
dataset,aee1f5bdfc0f44fd54ec0567f0dcf73d,00995d799817ecc3bd2abd8fbe59c430,1,Produto errado,Pedi um produto e veio outro,03/08/2018 00:00,08/08/2018 16:44,Produto errado Pedi um produto e veio outro,0,neutral,Wrong product I ordered one product and another came
dataset,0a4c77d38eedba5617556b5715c36c90,cee919bd7163243ec1de9cab6b7b7bc8,1,Produto errado,Nao recebi o produto certo... me senti enganada. E nao Ç esse fornecedor na nfe,05/06/2018 00:00,07/06/2018 17:16,Produto errado  Nao recebi o produto certo... me senti enganada. E nao Ç esse fornecedor na nfe,0,neutral,Wrong product I didn't receive the right product... I felt cheated. And it's not this supplier in the nfe
dataset,add668839f75a741571e3af8d9c047c6,eb5775c404ef8a8dd4526d6c75db4142,2,Produto errado,N∆o recebi o produto que eu comprei,07/07/2018 00:00,08/07/2018 22:43,Produto errado N∆o recebi o produto que eu comprei,0,neutral,Wrong product I didn't receive the product I bought
dataset,1f8b94e577cfcd96218273a824fc594f,f3513eec8f1434b5b7e04ddf3598df40,1,Produto errado,"N∆o recebi o produto que comprei, chegou outro modelo menor e diferente e n∆o consigo entrar em contato com o atendimento das lojas lannister.com para fazer a troca. Aguardo retorno.",28/07/2018 00:00,29/07/2018 01:03,"Produto errado N∆o recebi o produto que comprei, chegou outro modelo menor e diferente e n∆o consigo entrar em contato com o atendimento das lojas lannister.com para fazer a troca. Aguardo retorno.",0,neutral,"Wrong product I did not receive the product I bought, another smaller and different model arrived and I cannot contact the customer service of lannister.com stores to make the exchange. I await a response."
dataset,6119239947b3d59054c652d0e37717fc,18fc3dd5faa2ffbb3d8c6b84e8a3726b,1,Produto errado,"N∆o recebi o livro Introduá∆o Ö F°sica do Estado S¢lido- Ivan S. Oliveira; Vitor de Jesus n∆o chegou , perdido trocado.Veio outra coisa.
. Peáo que envia o meu livro que comprei da empresa targaryen",09/06/2018 00:00,10/06/2018 02:31,"Produto errado N∆o recebi o livro Introduá∆o Ö F°sica do Estado S¢lido- Ivan S. Oliveira; Vitor de Jesus n∆o chegou , perdido trocado.Veio outra coisa.
. Peáo que envia o meu livro que comprei da empresa targaryen",0,neutral,"Wrong product I did not receive the book Introduction to Solid State Physics - Ivan S. Oliveira; Vitor de Jesus did not arrive, lost changed. Something else came.
. I ask you to send my book that I bought from the targaryen company"
